Poster_Link,Series_Title,Genre,Director,metadata,metadata-prep,metadata-prep-lemm
"https://m.media-amazon.com/images/M/MV5BOTViZmMwOGEtYzc4Yy00ZGQ1LWFkZDQtMDljNGZlMjAxMjhiXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Bonnie and Clyde,"Action, Biography, Crime",Arthur Penn,"Action, Biography, Crime Arthur Penn Warren Beatty Faye Dunaway Michael J. Pollard Gene Hackman Bored waitress Bonnie Parker falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.",action biography crime arthur penn warren beatty faye dunaway michael j pollard gene hackman bored waitress bonnie parker falls love excon named clyde barrow together start violent crime spree country stealing cars robbing banks,action biography crime arthur penn warren beatty faye dunaway michael j pollard gene hackman bored waitress bonnie parker fall love excon named clyde barrow together start violent crime spree country stealing car robbing bank
"https://m.media-amazon.com/images/M/MV5BNGM0ZTU3NmItZmRmMy00YWNjLWEzMWItYzg3MzcwZmM5NjdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UY98_CR2,0,67,98_AL_.jpg",My Fair Lady,"Drama, Family, Musical",George Cukor,"Drama, Family, Musical George Cukor Audrey Hepburn Rex Harrison Stanley Holloway Wilfrid Hyde-White Snobbish phonetics Professor Henry Higgins agrees to a wager that he can make flower girl Eliza Doolittle presentable in high society.",drama family musical george cukor audrey hepburn rex harrison stanley holloway wilfrid hydewhite snobbish phonetics professor henry higgins agrees wager make flower girl eliza doolittle presentable high society,drama family musical george cukor audrey hepburn rex harrison stanley holloway wilfrid hydewhite snobbish phonetics professor henry higgins agrees wager make flower girl eliza doolittle presentable high society
"https://m.media-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Mary Poppins,"Comedy, Family, Fantasy",Robert Stevenson,"Comedy, Family, Fantasy Robert Stevenson Julie Andrews Dick Van Dyke David Tomlinson Glynis Johns In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",comedy family fantasy robert stevenson julie andrews dick van dyke david tomlinson glynis johns turn century london magical nanny employs music adventure help two neglected children become closer father,comedy family fantasy robert stevenson julie andrew dick van dyke david tomlinson glynis john turn century london magical nanny employ music adventure help two neglected child become closer father
"https://m.media-amazon.com/images/M/MV5BZTM1ZjQ2YTktNDM2MS00NGY2LTkzNzItZTU4ODg1ODNkMWYxL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",The Longest Day,"Action, Drama, History",Ken Annakin,"Action, Drama, History Ken Annakin Andrew Marton Gerd Oswald Bernhard Wicki Darryl F. Zanuck The events of D-Day, told on a grand scale from both the Allied and German points of view.",action drama history ken annakin andrew marton gerd oswald bernhard wicki darryl f zanuck events dday told grand scale allied german points view,action drama history ken annakin andrew marton gerd oswald bernhard wicki darryl f zanuck event dday told grand scale allied german point view
"https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_UY98_CR3,0,67,98_AL_.jpg",Jules et Jim,"Drama, Romance",François Truffaut,"Drama, Romance François Truffaut Jeanne Moreau Oskar Werner Henri Serre Vanna Urbino Decades of a love triangle concerning two friends and an impulsive woman.",drama romance françois truffaut jeanne moreau oskar werner henri serre vanna urbino decades love triangle concerning two friends impulsive woman,drama romance françois truffaut jeanne moreau oskar werner henri serre vanna urbino decade love triangle concerning two friend impulsive woman
"https://m.media-amazon.com/images/M/MV5BNGQyNjBjNTUtNTM1OS00YzcyLWFhNTgtNTU0MDg3NzBlMDQzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY98_CR0,0,67,98_AL_.jpg",The Innocents,Horror,Jack Clayton,Horror Jack Clayton Deborah Kerr Peter Wyngarde Megs Jenkins Michael Redgrave A young governess for two children becomes convinced that the house and grounds are haunted.,horror jack clayton deborah kerr peter wyngarde megs jenkins michael redgrave young governess two children becomes convinced house grounds haunted,horror jack clayton deborah kerr peter wyngarde meg jenkins michael redgrave young governess two child becomes convinced house ground haunted
"https://m.media-amazon.com/images/M/MV5BNzk5MDk2MjktY2I3NS00ODZkLTk3OTktY2Q3ZDE2MmQ2M2ZmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY98_CR2,0,67,98_AL_.jpg",À bout de souffle,"Crime, Drama",Jean-Luc Godard,"Crime, Drama Jean-Luc Godard Jean-Paul Belmondo Jean Seberg Daniel Boulanger Henri-Jacques Huet A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he reunites with a hip American journalism student and attempts to persuade her to run away with him to Italy.",crime drama jeanluc godard jeanpaul belmondo jean seberg daniel boulanger henrijacques huet smalltime thief steals car impulsively murders motorcycle policeman wanted authorities reunites hip american journalism student attempts persuade run away italy,crime drama jeanluc godard jeanpaul belmondo jean seberg daniel boulanger henrijacques huet smalltime thief steal car impulsively murder motorcycle policeman wanted authority reunites hip american journalism student attempt persuade run away italy
"https://m.media-amazon.com/images/M/MV5BNzNiOGJhMDUtZjNjMC00YmE5LTk3NjQtNGM4ZjAzOGJjZmRlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Red River,"Action, Adventure, Drama",Howard Hawks,"Action, Adventure, Drama Howard Hawks Arthur Rosson John Wayne Montgomery Clift Joanne Dru Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son.",action adventure drama howard hawks arthur rosson john wayne montgomery clift joanne dru dunson leads cattle drive culmination years work destination missouri tyrannical behavior along way causes mutiny led adopted son,action adventure drama howard hawk arthur rosson john wayne montgomery clift joanne dru dunson lead cattle drive culmination year work destination missouri tyrannical behavior along way cause mutiny led adopted son
"https://m.media-amazon.com/images/M/MV5BODI3YzNiZTUtYjEyZS00ODkwLWE2ZDUtNGJmMTNiYTc4ZTM4XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Key Largo,"Action, Crime, Drama",John Huston,"Action, Crime, Drama John Huston Humphrey Bogart Edward G. Robinson Lauren Bacall Lionel Barrymore A man visits his war buddy's family hotel and finds a gangster running things. As a hurricane approaches, the two end up confronting each other.",action crime drama john huston humphrey bogart edward g robinson lauren bacall lionel barrymore man visits war buddys family hotel finds gangster running things hurricane approaches two end confronting,action crime drama john huston humphrey bogart edward g robinson lauren bacall lionel barrymore man visit war buddy family hotel find gangster running thing hurricane approach two end confronting
"https://m.media-amazon.com/images/M/MV5BZGU2YmU0MWMtMzg5My00ZmY2LTljMDItMTg2YTI5Y2U2OTE3XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UY98_CR0,0,67,98_AL_.jpg",To Have and Have Not,"Adventure, Comedy, Film-Noir",Howard Hawks,"Adventure, Comedy, Film-Noir Howard Hawks Humphrey Bogart Lauren Bacall Walter Brennan Dolores Moran During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.",adventure comedy filmnoir howard hawks humphrey bogart lauren bacall walter brennan dolores moran world war ii american expatriate harry morgan helps transport french resistance leader beautiful wife martinique romancing sensuous lounge singer,adventure comedy filmnoir howard hawk humphrey bogart lauren bacall walter brennan dolores moran world war ii american expatriate harry morgan help transport french resistance leader beautiful wife martinique romancing sensuous lounge singer
"https://m.media-amazon.com/images/M/MV5BM2I1YWM4NTYtYjA0Ny00ZDEwLTg3NTgtNzBjMzZhZTk1YTA1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX67_CR0,0,67,98_AL_.jpg",Shadow of a Doubt,"Film-Noir, Thriller",Alfred Hitchcock,"Film-Noir, Thriller Alfred Hitchcock Teresa Wright Joseph Cotten Macdonald Carey Henry Travers A young girl, overjoyed when her favorite uncle comes to visit the family, slowly begins to suspect that he is in fact the ""Merry Widow"" killer sought by the authorities.",filmnoir thriller alfred hitchcock teresa wright joseph cotten macdonald carey henry travers young girl overjoyed favorite uncle comes visit family slowly begins suspect fact merry widow killer sought authorities,filmnoir thriller alfred hitchcock teresa wright joseph cotten macdonald carey henry travers young girl overjoyed favorite uncle come visit family slowly begin suspect fact merry widow killer sought authority
"https://m.media-amazon.com/images/M/MV5BOGQ4NDUyNWQtZTEyOC00OTMzLWFhYjAtNDNmYmQ2MWQyMTRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Stagecoach,"Adventure, Drama, Western",John Ford,"Adventure, Drama, Western John Ford John Wayne Claire Trevor Andy Devine John Carradine A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.",adventure drama western john ford john wayne claire trevor andy devine john carradine group people traveling stagecoach find journey complicated threat geronimo learn something process,adventure drama western john ford john wayne claire trevor andy devine john carradine group people traveling stagecoach find journey complicated threat geronimo learn something process
"https://m.media-amazon.com/images/M/MV5BNjk3YzFjYTktOGY0ZS00Y2EwLTk2NTctYTI1Nzc2OWNiN2I4XkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_UX67_CR0,0,67,98_AL_.jpg",The Lady Vanishes,"Mystery, Thriller",Alfred Hitchcock,"Mystery, Thriller Alfred Hitchcock Margaret Lockwood Michael Redgrave Paul Lukas May Whitty While travelling in continental Europe, a rich young playgirl realizes that an elderly lady seems to have disappeared from the train.",mystery thriller alfred hitchcock margaret lockwood michael redgrave paul lukas may whitty travelling continental europe rich young playgirl realizes elderly lady seems disappeared train,mystery thriller alfred hitchcock margaret lockwood michael redgrave paul lukas may whitty travelling continental europe rich young playgirl realizes elderly lady seems disappeared train
"https://m.media-amazon.com/images/M/MV5BMmVkOTRiYmItZjE4NS00MWNjLWE0ZmMtYzg5YzFjMjMyY2RkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Bringing Up Baby,"Comedy, Family, Romance",Howard Hawks,"Comedy, Family, Romance Howard Hawks Katharine Hepburn Cary Grant Charles Ruggles Walter Catlett While trying to secure a $1 million donation for his museum, a befuddled paleontologist is pursued by a flighty and often irritating heiress and her pet leopard, Baby.",comedy family romance howard hawks katharine hepburn cary grant charles ruggles walter catlett trying secure million donation museum befuddled paleontologist pursued flighty often irritating heiress pet leopard baby,comedy family romance howard hawk katharine hepburn cary grant charles ruggles walter catlett trying secure million donation museum befuddled paleontologist pursued flighty often irritating heiress pet leopard baby
"https://m.media-amazon.com/images/M/MV5BOTUzMzAzMzEzNV5BMl5BanBnXkFtZTgwOTg1NTAwMjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Bride of Frankenstein,"Drama, Horror, Sci-Fi",James Whale,"Drama, Horror, Sci-Fi James Whale Boris Karloff Elsa Lanchester Colin Clive Valerie Hobson Mary Shelley reveals the main characters of her novel survived: Dr. Frankenstein, goaded by an even madder scientist, builds his monster a mate.",drama horror scifi james whale boris karloff elsa lanchester colin clive valerie hobson mary shelley reveals main characters novel survived dr frankenstein goaded even madder scientist builds monster mate,drama horror scifi james whale boris karloff elsa lanchester colin clive valerie hobson mary shelley reveals main character novel survived dr frankenstein goaded even madder scientist build monster mate
"https://m.media-amazon.com/images/M/MV5BYmYxZGU2NWYtNzQxZS00NmEyLWIzN2YtMDk5MWM0ODc5ZTE4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Duck Soup,"Comedy, Musical, War",Leo McCarey,"Comedy, Musical, War Leo McCarey Groucho Marx Harpo Marx Chico Marx Zeppo Marx Rufus T. Firefly is named president/dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of wealthy Mrs. Teasdale.",comedy musical war leo mccarey groucho marx harpo marx chico marx zeppo marx rufus firefly named presidentdictator bankrupt freedonia declares war neighboring sylvania love wealthy mrs teasdale,comedy musical war leo mccarey groucho marx harpo marx chico marx zeppo marx rufus firefly named presidentdictator bankrupt freedonia declares war neighboring sylvania love wealthy mr teasdale
"https://m.media-amazon.com/images/M/MV5BYmMxZTU2ZDUtM2Y1MS00ZWFmLWJlN2UtNzI0OTJiOTYzMTk3XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX67_CR0,0,67,98_AL_.jpg",Scarface: The Shame of the Nation,"Action, Crime, Drama",Howard Hawks,"Action, Crime, Drama Howard Hawks Richard Rosson Paul Muni Ann Dvorak Karen Morley An ambitious and nearly insane violent gangster climbs the ladder of success in the mob, but his weaknesses prove to be his downfall.",action crime drama howard hawks richard rosson paul muni ann dvorak karen morley ambitious nearly insane violent gangster climbs ladder success mob weaknesses prove downfall,action crime drama howard hawk richard rosson paul muni ann dvorak karen morley ambitious nearly insane violent gangster climb ladder success mob weakness prove downfall
"https://m.media-amazon.com/images/M/MV5BMTQ0Njc1MjM0OF5BMl5BanBnXkFtZTgwNTY2NTUyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Frankenstein,"Drama, Horror, Sci-Fi",James Whale,"Drama, Horror, Sci-Fi James Whale Colin Clive Mae Clarke Boris Karloff John Boles Dr. Frankenstein dares to tamper with life and death by creating a human monster out of lifeless body parts.",drama horror scifi james whale colin clive mae clarke boris karloff john boles dr frankenstein dares tamper life death creating human monster lifeless body parts,drama horror scifi james whale colin clive mae clarke boris karloff john bole dr frankenstein dare tamper life death creating human monster lifeless body part
"https://m.media-amazon.com/images/M/MV5BMTU0OTc3ODk4Ml5BMl5BanBnXkFtZTgwMzM4NzI5NjM@._V1_UX67_CR0,0,67,98_AL_.jpg",Roma,Drama,Alfonso Cuarón,Drama Alfonso Cuarón Yalitza Aparicio Marina de Tavira Diego Cortina Autrey Carlos Peralta A year in the life of a middle-class family's maid in Mexico City in the early 1970s.,drama alfonso cuarón yalitza aparicio marina de tavira diego cortina autrey carlos peralta year life middleclass familys maid mexico city early,drama alfonso cuarón yalitza aparicio marina de tavira diego cortina autrey carlos peralta year life middleclass family maid mexico city early
"https://m.media-amazon.com/images/M/MV5BNjRhYzk2NDAtYzA1Mi00MmNmLWE1ZjQtMDBhZmUyMTdjZjBiXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UX67_CR0,0,67,98_AL_.jpg",God's Own Country,"Drama, Romance",Francis Lee,"Drama, Romance Francis Lee Josh O'Connor Alec Secareanu Gemma Jones Ian Hart Spring. Yorkshire. Young farmer Johnny Saxby numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker for lambing season ignites an intense relationship that sets Johnny on a new path.",drama romance francis lee josh oconnor alec secareanu gemma jones ian hart spring yorkshire young farmer johnny saxby numbs daily frustrations binge drinking casual sex arrival romanian migrant worker lambing season ignites intense relationship sets johnny new path,drama romance francis lee josh oconnor alec secareanu gemma jones ian hart spring yorkshire young farmer johnny saxby numbs daily frustration binge drinking casual sex arrival romanian migrant worker lambing season ignites intense relationship set johnny new path
"https://m.media-amazon.com/images/M/MV5BNjk1Njk3YjctMmMyYS00Y2I4LThhMzktN2U0MTMyZTFlYWQ5XkEyXkFqcGdeQXVyODM2ODEzMDA@._V1_UY98_CR15,0,67,98_AL_.jpg",Deadpool 2,"Action, Adventure, Comedy",David Leitch,"Action, Adventure, Comedy David Leitch Ryan Reynolds Josh Brolin Morena Baccarin Julian Dennison Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool), brings together a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable.",action adventure comedy david leitch ryan reynolds josh brolin morena baccarin julian dennison foulmouthed mutant mercenary wade wilson aka deadpool brings together team fellow mutant rogues protect young boy supernatural abilities brutal timetraveling cyborg cable,action adventure comedy david leitch ryan reynolds josh brolin morena baccarin julian dennison foulmouthed mutant mercenary wade wilson aka deadpool brings together team fellow mutant rogue protect young boy supernatural ability brutal timetraveling cyborg cable
"https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@._V1_UX67_CR0,0,67,98_AL_.jpg",Wind River,"Crime, Drama, Mystery",Taylor Sheridan,"Crime, Drama, Mystery Taylor Sheridan Kelsey Asbille Jeremy Renner Julia Jones Teo Briones A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.",crime drama mystery taylor sheridan kelsey asbille jeremy renner julia jones teo briones veteran hunter helps fbi agent investigate murder young woman wyoming native american reservation,crime drama mystery taylor sheridan kelsey asbille jeremy renner julia jones teo briones veteran hunter help fbi agent investigate murder young woman wyoming native american reservation
"https://m.media-amazon.com/images/M/MV5BMjUxMDQwNjcyNl5BMl5BanBnXkFtZTgwNzcwMzc0MTI@._V1_UX67_CR0,0,67,98_AL_.jpg",Get Out,"Horror, Mystery, Thriller",Jordan Peele,"Horror, Mystery, Thriller Jordan Peele Daniel Kaluuya Allison Williams Bradley Whitford Catherine Keener A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",horror mystery thriller jordan peele daniel kaluuya allison williams bradley whitford catherine keener young africanamerican visits white girlfriends parents weekend simmering uneasiness reception eventually reaches boiling point,horror mystery thriller jordan peele daniel kaluuya allison williams bradley whitford catherine keener young africanamerican visit white girlfriend parent weekend simmering uneasiness reception eventually reach boiling point
"https://m.media-amazon.com/images/M/MV5BNjRlZmM0ODktY2RjNS00ZDdjLWJhZGYtNDljNWZkMGM5MTg0XkEyXkFqcGdeQXVyNjAwMjI5MDk@._V1_UX67_CR0,0,67,98_AL_.jpg",Mission: Impossible - Fallout,"Action, Adventure, Thriller",Christopher McQuarrie,"Action, Adventure, Thriller Christopher McQuarrie Tom Cruise Henry Cavill Ving Rhames Simon Pegg Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong.",action adventure thriller christopher mcquarrie tom cruise henry cavill ving rhames simon pegg ethan hunt imf team along familiar allies race time mission gone wrong,action adventure thriller christopher mcquarrie tom cruise henry cavill ving rhames simon pegg ethan hunt imf team along familiar ally race time mission gone wrong
"https://m.media-amazon.com/images/M/MV5BMjE0NDUyOTc2MV5BMl5BanBnXkFtZTgwODk2NzU3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",En man som heter Ove,"Comedy, Drama, Romance",Hannes Holm,"Comedy, Drama, Romance Hannes Holm Rolf Lassgård Bahar Pars Filip Berg Ida Engvoll Ove, an ill-tempered, isolated retiree who spends his days enforcing block association rules and visiting his wife's grave, has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors.",comedy drama romance hannes holm rolf lassgård bahar pars filip berg ida engvoll ove illtempered isolated retiree spends days enforcing block association rules visiting wifes grave finally given life unlikely friendship develops boisterous new neighbors,comedy drama romance hannes holm rolf lassgård bahar par filip berg ida engvoll ove illtempered isolated retiree spends day enforcing block association rule visiting wife grave finally given life unlikely friendship develops boisterous new neighbor
"https://m.media-amazon.com/images/M/MV5BMjAwNDA5NzEwM15BMl5BanBnXkFtZTgwMTA1MDUyNDE@._V1_UX67_CR0,0,67,98_AL_.jpg",What We Do in the Shadows,"Comedy, Horror",Jemaine Clement,"Comedy, Horror Jemaine Clement Taika Waititi Jemaine Clement Taika Waititi Cori Gonzalez-Macuer Viago, Deacon and Vladislav are vampires who are finding that modern life has them struggling with the mundane - like paying rent, keeping up with the chore wheel, trying to get into nightclubs and overcoming flatmate conflicts.",comedy horror jemaine clement taika waititi jemaine clement taika waititi cori gonzalezmacuer viago deacon vladislav vampires finding modern life struggling mundane like paying rent keeping chore wheel trying get nightclubs overcoming flatmate conflicts,comedy horror jemaine clement taika waititi jemaine clement taika waititi cori gonzalezmacuer viago deacon vladislav vampire finding modern life struggling mundane like paying rent keeping chore wheel trying get nightclub overcoming flatmate conflict
"https://m.media-amazon.com/images/M/MV5BZTlmYTJmMWEtNDRhNy00ODc1LTg2OTMtMjk2ODJhNTA4YTE1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR0,0,67,98_AL_.jpg",Omoide no Mânî,"Animation, Drama, Family",James Simone,"Animation, Drama, Family James Simone Hiromasa Yonebayashi Sara Takatsuki Kasumi Arimura Nanako Matsushima Due to 12 y.o. Anna's asthma, she's sent to stay with relatives of her guardian in the Japanese countryside. She likes to be alone, sketching. She befriends Marnie. Who is the mysterious, blonde Marnie.",animation drama family james simone hiromasa yonebayashi sara takatsuki kasumi arimura nanako matsushima due yo annas asthma sent stay relatives guardian japanese countryside likes alone sketching befriends marnie mysterious blonde marnie,animation drama family james simone hiromasa yonebayashi sara takatsuki kasumi arimura nanako matsushima due yo anna asthma sent stay relative guardian japanese countryside like alone sketching befriends marnie mysterious blonde marnie
"https://m.media-amazon.com/images/M/MV5BMTAwMTU4MDA3NDNeQTJeQWpwZ15BbWU4MDk4NTMxNTIx._V1_UX67_CR0,0,67,98_AL_.jpg",The Theory of Everything,"Biography, Drama, Romance",James Marsh,"Biography, Drama, Romance James Marsh Eddie Redmayne Felicity Jones Tom Prior Sophie Perry A look at the relationship between the famous physicist Stephen Hawking and his wife.",biography drama romance james marsh eddie redmayne felicity jones tom prior sophie perry look relationship famous physicist stephen hawking wife,biography drama romance james marsh eddie redmayne felicity jones tom prior sophie perry look relationship famous physicist stephen hawking wife
"https://m.media-amazon.com/images/M/MV5BYTM3ZTllNzItNTNmOS00NzJiLTg1MWMtMjMxNDc0NmJhODU5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Kingsman: The Secret Service,"Action, Adventure, Comedy",Matthew Vaughn,"Action, Adventure, Comedy Matthew Vaughn Colin Firth Taron Egerton Samuel L. Jackson Michael Caine A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius.",action adventure comedy matthew vaughn colin firth taron egerton samuel l jackson michael caine spy organisation recruits promising street kid agencys training program global threat emerges twisted tech genius,action adventure comedy matthew vaughn colin firth taron egerton samuel l jackson michael caine spy organisation recruit promising street kid agency training program global threat emerges twisted tech genius
"https://m.media-amazon.com/images/M/MV5BNTVkMTFiZWItOTFkOC00YTc3LWFhYzQtZTg3NzAxZjJlNTAyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",The Fault in Our Stars,"Drama, Romance",Josh Boone,"Drama, Romance Josh Boone Shailene Woodley Ansel Elgort Nat Wolff Laura Dern Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam.",drama romance josh boone shailene woodley ansel elgort nat wolff laura dern two teenage cancer patients begin lifeaffirming journey visit reclusive author amsterdam,drama romance josh boone shailene woodley ansel elgort nat wolff laura dern two teenage cancer patient begin lifeaffirming journey visit reclusive author amsterdam
"https://m.media-amazon.com/images/M/MV5BNTA1NzUzNjY4MV5BMl5BanBnXkFtZTgwNDU0MDI0NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Me and Earl and the Dying Girl,"Comedy, Drama",Alfonso Gomez-Rejon,"Comedy, Drama Alfonso Gomez-Rejon Thomas Mann RJ Cyler Olivia Cooke Nick Offerman High schooler Greg, who spends most of his time making parodies of classic movies with his co-worker Earl, finds his outlook forever altered after befriending a classmate who has just been diagnosed with cancer.",comedy drama alfonso gomezrejon thomas mann rj cyler olivia cooke nick offerman high schooler greg spends time making parodies classic movies coworker earl finds outlook forever altered befriending classmate diagnosed cancer,comedy drama alfonso gomezrejon thomas mann rj cyler olivia cooke nick offerman high schooler greg spends time making parody classic movie coworker earl find outlook forever altered befriending classmate diagnosed cancer
"https://m.media-amazon.com/images/M/MV5BODAzNDMxMzAxOV5BMl5BanBnXkFtZTgwMDMxMjA4MjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Birdman or (The Unexpected Virtue of Ignorance),"Comedy, Drama",Alejandro G. Iñárritu,"Comedy, Drama Alejandro G. Iñárritu Michael Keaton Zach Galifianakis Edward Norton Andrea Riseborough A washed-up superhero actor attempts to revive his fading career by writing, directing, and starring in a Broadway production.",comedy drama alejandro g iñárritu michael keaton zach galifianakis edward norton andrea riseborough washedup superhero actor attempts revive fading career writing directing starring broadway production,comedy drama alejandro g iñárritu michael keaton zach galifianakis edward norton andrea riseborough washedup superhero actor attempt revive fading career writing directing starring broadway production
"https://m.media-amazon.com/images/M/MV5BMTQ5NTg5ODk4OV5BMl5BanBnXkFtZTgwODc4MTMzMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",La vie d'Adèle,"Drama, Romance",Abdellatif Kechiche,"Drama, Romance Abdellatif Kechiche Léa Seydoux Adèle Exarchopoulos Salim Kechiouche Aurélien Recoing Adèle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire and to assert herself as a woman and as an adult. In front of others, Adèle grows, seeks herself, loses herself, and ultimately finds herself through love and loss.",drama romance abdellatif kechiche léa seydoux adèle exarchopoulos salim kechiouche aurélien recoing adèles life changed meets emma young woman blue hair allow discover desire assert woman adult front others adèle grows seeks loses ultimately finds love loss,drama romance abdellatif kechiche léa seydoux adèle exarchopoulos salim kechiouche aurélien recoing adèles life changed meet emma young woman blue hair allow discover desire assert woman adult front others adèle grows seek loses ultimately find love loss
"https://m.media-amazon.com/images/M/MV5BMTgwNTAwMjEzMF5BMl5BanBnXkFtZTcwNzMzODY4OA@@._V1_UY98_CR3,0,67,98_AL_.jpg",Kai po che!,"Drama, Sport",Abhishek Kapoor,"Drama, Sport Abhishek Kapoor Amit Sadh Sushant Singh Rajput Rajkummar Rao Amrita Puri Three friends growing up in India at the turn of the millennium set out to open a training academy to produce the country's next cricket stars.",drama sport abhishek kapoor amit sadh sushant singh rajput rajkummar rao amrita puri three friends growing india turn millennium set open training academy produce countrys next cricket stars,drama sport abhishek kapoor amit sadh sushant singh rajput rajkummar rao amrita puri three friend growing india turn millennium set open training academy produce country next cricket star
"https://m.media-amazon.com/images/M/MV5BMTQzMzg2Nzg2MF5BMl5BanBnXkFtZTgwNjUzNzIzMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",The Broken Circle Breakdown,"Drama, Music, Romance",Felix van Groeningen,"Drama, Music, Romance Felix van Groeningen Veerle Baetens Johan Heldenbergh Nell Cattrysse Geert Van Rampelberg Elise and Didier fall in love at first sight, in spite of their differences. He talks, she listens. He's a romantic atheist, she's a religious realist. When their daughter becomes seriously ill, their love is put on trial.",drama music romance felix van groeningen veerle baetens johan heldenbergh nell cattrysse geert van rampelberg elise didier fall love first sight spite differences talks listens romantic atheist religious realist daughter becomes seriously ill love put trial,drama music romance felix van groeningen veerle baetens johan heldenbergh nell cattrysse geert van rampelberg elise didier fall love first sight spite difference talk listens romantic atheist religious realist daughter becomes seriously ill love put trial
"https://m.media-amazon.com/images/M/MV5BMzA2NDkwODAwM15BMl5BanBnXkFtZTgwODk5MTgzMTE@._V1_UY98_CR0,0,67,98_AL_.jpg",Captain America: The Winter Soldier,"Action, Adventure, Sci-Fi",Anthony Russo,"Action, Adventure, Sci-Fi Anthony Russo Joe Russo Chris Evans Samuel L. Jackson Scarlett Johansson As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier.",action adventure scifi anthony russo joe russo chris evans samuel l jackson scarlett johansson steve rogers struggles embrace role modern world teams fellow avenger shield agent black widow battle new threat history assassin known winter soldier,action adventure scifi anthony russo joe russo chris evans samuel l jackson scarlett johansson steve rogers struggle embrace role modern world team fellow avenger shield agent black widow battle new threat history assassin known winter soldier
